incident_id,date,date_precision,time_of_day,time_local,location,country,shape,size,color,object_count,behavior,duration,sensors,witness_count,witness_types,agencies,n_agencies,n_source_docs,n_records_merged,explanation_status,confidence,summary,source_docs
INC-0599,2020-07-16,day,afternoon,1830Z,Persian Gulf,Persian Gulf,,,,,,,video; visual,1,military-pilot; military-other,CENTCOM; Department of War,2,2,4,not-assessed,high,UAP observed by military aircraft via FMV sensor.,dow-uap-d65-mission-report-persian-gulf-july-2020; dow-uap-d65-mission-report-persian-gulf-july-2020; dow-uap-d65-mission-report-persian-gulf-july-2020; pursue-r1-record-index
INC-0600,2020-08-08,day,morning,0726Z,Arabian Gulf,unknown,unknown,,,1,transiting; tracking,,video; visual; ir,1,military-other,CENTCOM; Department of War,2,3,3,unexplained,high,A U.S. military operator observed one UAP transiting while conducting ISR operations.,dow-uap-d60-mission-report-persian-gulf-august-2020; pursue-r1-record-index; pursue-r2-record-index
INC-0601,2020-08-21,day,unknown,,CENTCOM,unknown,unknown,,,,transiting,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks transiting area of contrast.,pursue-r2-record-index
INC-0602,2020-08-24,day,night,00:04:30,North Arabian Sea,unknown,wings/airframe,,,3,"westerly heading; maintain relative course, speed, and altitude; tracking",,visual; ir,1,military-pilot; military-other,US Navy; Department of War,2,3,3,unexplained,high,A U.S. Navy pilot observed three unidentified small air contacts while conducting routine operations in the North Arabian Sea.,dow-uap-d56-range-fouler-debrief-arabian-sea-august-2020; pursue-r1-record-index; pursue-r2-record-index
INC-0603,2020-08-27,day,afternoon,,Persian Gulf,Iran,,,,,traveling northeast to northwest along the coast; traveling northeast to northwest,2 minutes,other; visual,1,military-pilot; military-other,CENTCOM; Department of War,2,2,2,unexplained,high,A U.S. military aircraft observed a formation of unknown flying objects traveling northeast to northwest along the coast for approximately two minutes before losing tracking due to cloud cover.,dow-uap-d61-mission-report-persian-gulf-august-2020; pursue-r1-record-index
INC-0604,2020-08-31,day,dusk,,,Japan,,,,3,moving amongst each other; high speed,,other; visual,1,military-pilot; military-other,Department of War,1,2,2,not-assessed,high,A U.S. military pilot observed three unidentified objects moving amongst each other on a sensor screen during an ISR mission.,dow-uap-d42-range-fouler-debrief-japan-2023; pursue-r1-record-index
INC-0605,2020-08-31,day,unknown,,CENTCOM,unknown,unknown,,,,tracking,,ir,,,Department of War,1,1,2,not-assessed,medium,Infrared sensor tracks multiple areas of contrast.,pursue-r2-record-index; pursue-r2-record-index
INC-0606,2020-09-04,day,night,21:09:00,,Gulf of Aden,round,,bright white,1,traveling 168 degrees at 277 mph; made a few abrupt directional changes; abrupt directional changes,8 minutes,ir,1,military-other,CENTCOM; Department of War,2,2,2,not-assessed,high,"A U.S. military operator tracked a round, cold object over the Gulf of Aden via IR sensor for eight minutes.",dow-uap-d57-mission-report-gulf-of-aden-september-2020; pursue-r1-record-index
INC-0607,2020-09-05,day,unknown,,CENTCOM,unknown,unknown,,,,transiting,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks multiple transiting areas of contrast.,pursue-r2-record-index
INC-0608,2020-09-16,day,unknown,,,Strait of Hormuz,,,,,,,visual,1,military-other,Department of War,1,1,1,unexplained,high,"U.S. military operator observed one UAP at 1,800 feet.",pursue-r1-record-index
INC-0609,2020-09-16,day,unknown,,CENTCOM,unknown,unknown,,,,tracking,,video,,,Department of War,1,1,1,not-assessed,medium,Full-motion video tracks area of contrast.,pursue-r2-record-index
INC-0610,2020-09-17,day,unknown,,CENTCOM,unknown,unknown,,,,transiting,,video,,,Department of War,1,1,1,not-assessed,medium,Full-motion video tracks transiting area of contrast.,pursue-r2-record-index
INC-0611,2020-10-01,day,unknown,,,Strait of Hormuz,,,,,,,visual,1,military-other,Department of War,1,1,1,unexplained,high,U.S. military operator observed a UAP.,pursue-r1-record-index
INC-0612,2020-10-07,day,unknown,,CENTCOM,unknown,unknown,,,,tracking,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks area of contrast.,pursue-r2-record-index
INC-0613,2020-10-15,day,afternoon,14:18:39Z,Gulf of Aden,unknown,round,,bright white,1,abrupt directional changes,1 minute 13 seconds,ir,1,military-other,Department of War,1,1,1,not-assessed,high,"A U.S. military operator reported observing a round, cold object via infrared sensor over the Gulf of Aden.",dow-uap-d44-range-fouler-arabian-sea-october-2020
INC-0614,2020-10-15,day,unknown,,,Arabian Sea,round,,,,abrupt directional changes,,ir,1,military-other,Department of War,1,1,1,unexplained,high,"U.S. military operator observed a round, cold object.",pursue-r1-record-index
INC-0615,2020-10-16,day,unknown,,AFRICOM,unknown,unknown,,,,transiting,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks transiting area of contrast.,pursue-r2-record-index
INC-0616,2020-10-18,day,unknown,,AFRICOM,unknown,unknown,,,,transiting,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks transiting area of contrast.,pursue-r2-record-index
INC-0617,2020-10-20,day,unknown,,CENTCOM,unknown,unknown,,,,transiting,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks multiple transiting areas of contrast.,pursue-r2-record-index
INC-0618,2020-10-27,day,night,01:12:21,,United States,balloon-shaped,,red,2,circling; noise jamming; rapid disappearance,unknown,radar; video; ir; visual; ew,,military-pilot,Department of War,1,1,1,unexplained,high,"U.S. Navy pilot reported two balloon-shaped, metallic, reflective UAP displaying red blinking strobes and noise jamming.",dow-uap-d58-range-fouler-debrief-na-october-2020
INC-0619,2020-10-27,day,unknown,,,unknown,balloon,,,,circling,,visual,1,military-other,Department of War,1,1,1,unexplained,high,"U.S. military operator encountered two balloon-shaped, metallic UAP.",pursue-r1-record-index
INC-0620,2020-10-29,day,unknown,,CENTCOM,unknown,unknown,,,,fast moving; tracking,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks three fast moving UAPs.,pursue-r2-record-index
INC-0621,2020-11-02,day,night,2143Z,,,,,,,,,,,military-other; military-pilot,Department of War,1,1,1,not-assessed,high,U.S. military operator observed an unidentified aerial phenomenon while on an ISR mission.,dow-uap-d64-mission-report-iran-november-2020
INC-0622,2020-11-02,day,night,2148Z,,,,,,,traveling northwest,,,,military-other; military-pilot,Department of War,1,1,1,not-assessed,high,U.S. military operator observed a second unidentified aerial phenomenon traveling northwest.,dow-uap-d64-mission-report-iran-november-2020
INC-0623,2020-11-02,day,unknown,,,Iran,,,,,,,visual,1,military-other,Department of War,1,1,1,unexplained,high,U.S. military operator observed two UAP.,pursue-r1-record-index
INC-0624,2020-11-02,day,unknown,,CENTCOM,unknown,unknown,,,,tracking,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks two areas of contrast.,pursue-r2-record-index
INC-0625,2020-11-23,day,unknown,,CENTCOM,unknown,spherical,,,,transiting,,ir,,,Department of War,1,1,1,not-assessed,medium,Spherical UAP transits in and out of clouds.,pursue-r2-record-index
INC-0626,2021,year,night,,Northeastern United States,,,,,,shorter bursts,,visual; video; photo,,civilian,FBI,1,1,1,not-assessed,medium,Witness reports seeing hundreds of lights from their property since 2021.,pursue-r3--fbi-uap-d005
INC-0627,2021,year,unknown,,CENTCOM,unknown,unknown,,,,instant acceleration,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks area of contrast with instant acceleration.,pursue-r2-record-index
INC-0628,2021-01-03,day,unknown,,CENTCOM,unknown,unknown,,,,tracking,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks area of contrast.,pursue-r2-record-index
INC-0629,2021-04-12,day,unknown,,CENTCOM,unknown,spherical,,,,transiting; tracking,,video; ir,,,Department of War,1,1,4,not-assessed,medium,Spherical UAP tracked by sensor.,pursue-r2-record-index; pursue-r2-record-index; pursue-r2-record-index; pursue-r2-record-index
INC-0630,2021-05,month,morning,,Northeastern United States,,,,,1 to 3,split into two or three lights; formed a triangular pattern; remained for approximately ten minutes,10 minutes,visual; photo,2,civilian,FBI,1,1,1,not-assessed,high,Witness observed lights outside their home that split into a triangular pattern.,pursue-r3--fbi-uap-d005
INC-0631,2021-06-09,day,unknown,,East China Sea,unknown,unknown,,,,tracking,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks area of contrast.,pursue-r2-record-index
INC-0632,2021-11,month,morning,,Northeastern United States,United States,orbs,,,,hovering; moving; erratic rotational motion; moving laterally,,visual; video,,civilian,FBI,1,2,2,not-assessed,high,Initial observation of anomalous lights appearing as orbs.,pursue-r3--fbi-uap-d004; pursue-r3-record-index
INC-0633,2021-2024,year,evening,,Northeastern United States,United States,,,,,repeated activity,,visual; photo,,civilian,FBI,1,1,1,not-assessed,medium,Multiple UAP sightings reported by a resident on their property over a three-year period.,pursue-r3--fbi-uap-d006
INC-0634,2022,year,midday,,"Colorado Springs, Colorado",United States,oblong,,white,,hovering,,visual,,unknown,FBI,1,1,1,not-assessed,high,"A large, white, oblong object with a textured, web-like or cellular surface was observed hovering over a mountain range near a residential area.",pursue-r3--fbi-uap-d003
INC-0635,2022,year,unknown,,,Iraq,elongated area of contrast,,,,moving from north to northeast,,other,,military-other,CENTCOM,1,1,1,unexplained,medium,"U.S. Central Command reported a UAP observed in Iraq, documented via a still image from a military system.",dow-uap-pr20
INC-0636,2022,year,unknown,,"Colorado Springs, Colorado",United States,"angular, non-symmetrical potato",,,,,,visual,,military-other,Intelligence Community Agency,1,1,1,partially-explained,medium,"U.S. military service members reported an airborne object resembling an angular, non-symmetrical potato near Colorado Springs.",pursue-r3-record-index
INC-0637,2022-02,month,afternoon,0935,"Cheyenne Mountain, Fort Carson, Colorado",United States,"bean-shaped, oval, horizontal",10% of the saddle of the mountain,matte white or off-white,1,hovering; motionless; vanished; stationary; changing shape; disappeared,3-5 minutes,visual,5,military-other,FBI; AARO,2,3,3,unexplained,high,"Five military personnel observed a motionless, bean-shaped, matte white object hovering over a saddle in Cheyenne Mountain near Fort Carson.",pursue-r3--fbi-uap-d001; pursue-r3--ica-uap-d001; pursue-r3-record-index
INC-0638,2022-02,month,unknown,,Karaganda International Airport,Kazakhstan,unknown,,,,luminous,,other,,,Department of War,1,1,1,not-assessed,medium,Luminous phenomenon with trails observed near airport.,pursue-r2-record-index
INC-0639,2022-03,month,evening,,Northeastern United States,United States,,,red,,hovering; rotating,,visual; video,,civilian,FBI,1,1,1,not-assessed,high,Eyewitness observed two bright red luminous light sources hovering near the horizon; the lower source rotated.,pursue-r3-record-index
INC-0640,2022-03,day,unknown,,,,,,,,morph; move laterally,,visual; video,,civilian,FBI,1,1,1,not-assessed,medium,Sighting of a UAP at a different location than the witness's primary residence.,pursue-r3--fbi-uap-d005
INC-0641,2022-03-25,day,unknown,,unknown,unknown,spherical,,,,in and out of water,,ir,,,Department of War,1,1,1,not-assessed,medium,Multiple spherical UAP/USO near submarine.,pursue-r2-record-index
INC-0642,2022-05-06,day,afternoon,,38SMC53...96...,unknown,,,,5,flying across field of view,,video,,military-other,CENTCOM,1,1,1,unexplained,high,Observation of five unidentified objects during an ISR mission; one described as a possible missile and four as possible birds.,dow-uap-d10-mission-report-middle-east-may-2022
INC-0643,2022-05-06,day,unknown,,,Iraq,,,,,,,visual,1,military-other,Department of War,1,1,1,unexplained,high,U.S. military operator observed 5x UAP.,pursue-r1-record-index
INC-0644,2022-05-20,day,evening,2043Z,38SMC79[1.4a]70[1.4a],Iraq,,,,1,flying north to northeast,,visual,1,military-other,Department of War,1,2,2,unexplained,high,A U.S. military operator observed one UAP flying north to northeast and followed it as long as possible but could not identify it.,dow-uap-d12-mission-report-iraq-may-2022; pursue-r1-record-index
INC-0645,2022-05-29,day,unknown,,,Syria,,,,,,,visual,1,military-other,Department of War,1,1,1,unexplained,high,U.S. military operator observed one UAP flying north to northeast.,pursue-r1-record-index
INC-0646,2022-05-30,day,night,0117Z,,,,,,,,,,,military-other,Department of War,1,1,1,not-assessed,high,An unidentified small UAP was observed flying north to north east by a military asset.,dow-uap-d14-mission-report-iraq-may-2022
INC-0647,2022-06-13,day,unknown,,CENTCOM,unknown,unknown,,,,tracking,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks multiple areas of contrast.,pursue-r2-record-index
INC-0648,2022-07-31,day,night,0239Z,37SFU2774,Syria,,,,,,less than a minute,visual,1,military-other,Department of War,1,2,2,unexplained,high,An unidentified aerial phenomenon was observed moving from north to south in less than a minute.,dow-uap-d16-mission-report-syria-july-2022; pursue-r1-record-index
INC-0649,2022-08,month,unknown,,EUCOM,unknown,spherical,,,,erratic movement,,ir,,,Department of War,1,1,1,not-assessed,medium,Spherical UAP with erratic movement.,pursue-r2-record-index
INC-0650,2022-08-26,day,unknown,,CENTCOM,Iran,unknown,,,,formation,,ir,,,Department of War,1,1,1,not-assessed,medium,Four UAPs in formation over water.,pursue-r2-record-index
INC-0651,2022-10-15,day,unknown,,CENTCOM,unknown,"cigar, spherical",,,,transiting,,ir,,,Department of War,1,1,1,not-assessed,medium,Cigar shaped or fast spherical UAP.,pursue-r2-record-index
INC-0652,2022-11,month,unknown,,Midwestern United States,United States,unknown,,,,rotating,,ir,,,Department of War,1,1,1,not-assessed,medium,Multiple UAPs encountered.,pursue-r2-record-index
INC-0653,2022-12-01,day,afternoon,,"Baghdad, Iraq",Iraq,,,,1,flying west to east,,visual,1,military-other,CENTCOM; Department of War,2,2,2,unexplained,high,"An unidentified aerial phenomenon or unmanned aerial vehicle was observed flying west to east in the vicinity of Baghdad, Iraq.",dow-uap-d18-mission-report-iraq-december-2022; pursue-r1-record-index
INC-0654,2023,year,dusk,,Western U.S.,United States,orb,,"orange, red",multiple,launching smaller objects; disappearing; moving horizontally; moving at an angle; swooping down,,visual,,federal-le,AARO,1,1,1,not-assessed,high,Multiple teams of federal law enforcement agents observed orange orbs launching smaller red orbs.,western_us_event_slides_5.08.2026
INC-0655,2023,year,dusk,,Western U.S.,United States,orb,12-18 meters,orange,1,hovering; suspended,about a minute,visual,,federal-le,AARO,1,1,1,not-assessed,high,Federal law enforcement agents observed a large glowing orange orb perched near a rock pinnacle.,western_us_event_slides_5.08.2026
INC-0656,2023,year,night,,Western U.S.,United States,triangular,4 feet wide,dark,1,moving laterally; moving at 15-20mph; zero resistance; moving up in height,,visual; nvg,,federal-le,AARO,1,1,1,not-assessed,high,Federal law enforcement agents pursued a dark kite-shaped object moving laterally over the desert.,western_us_event_slides_5.08.2026
INC-0657,2023,year,night,,Western U.S.,United States,kite,,,1,floating; blocking light,,visual; nvg,,federal-le,AARO,1,1,1,not-assessed,high,Federal law enforcement agents observed a transparent kite-shaped object floating in the wind.,western_us_event_slides_5.08.2026
INC-0658,2023,month,night,,Western United States,United States,,,yellow,1,static; moving,10 minutes,visual,1,federal-le,AARO,1,1,1,not-assessed,high,Witness observed a yellow light that moved quickly from North to South.,pursue-r3--dow-uap-d082
INC-0659,2023,year,unknown,,,Western United States,,,,,launching other orbs; hovering,,,7,government-civilian,Department of War,1,1,1,unexplained,high,Seven federal employees reported observing orbs and transparent phenomena.,pursue-r1-record-index
INC-0660,2023,year,unknown,,Western United States,United States,,,,,,,,,federal-le,Department of War,1,1,1,unexplained,high,Reported incident near a sensitive national security site in the western United States over two days.,pursue-r3-record-index
INC-0661,2023-01-05,day,unknown,,Yellow Sea,unknown,spherical,,,,transiting,,ir,,,Department of War,1,1,1,not-assessed,medium,Spherical UAP in clouds.,pursue-r2-record-index
INC-0662,2023-01-20,day,unknown,,NORTHCOM,United States,unknown,,,,tracking,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks multiple areas of contrast.,pursue-r2-record-index
INC-0663,2023-02-12,day,unknown,,Lake Huron,United States,unknown,,,,fragmenting; high-energy event,,ir,,,Department of War,1,1,1,not-assessed,medium,Kinetic interaction between two areas of contrast.,pursue-r2-record-index
INC-0664,2023-02-13,day,unknown,,Southeastern United States,United States,unknown,,,,tracking,,ir,,,Department of War,1,1,1,not-assessed,medium,Infrared sensor tracks area of contrast.,pursue-r2-record-index
INC-0665,2023-02-21,day,night,0025Z,Shaddadi,Syria,unknown,,white,3,cruising,,visual; ir; video,1,military-pilot; military-other,CENTCOM; Department of War,2,2,3,not-assessed,high,"Three unidentified objects observed by aircrew near Shaddadi, Syria.",dow-uap-d19-mission-report-syria-february-21-2023; dow-uap-d19-mission-report-syria-february-21-2023; pursue-r1-record-index
INC-0666,2023-03,month,night,,Pacific Time Zone,United States,triangular,large,blue,,hovering; jerking motion; jumping motion; emitting light,8 minutes,visual,1,civilian,Office of the Undersecretary of Defense for Intelligence and Security,1,1,1,not-assessed,high,"A civilian reported observing a large blue featureless triangular object hovering near a national security facility, emitting whitish-blue light and moving in a jerking manner.",dow-uap-d51-email-correspondence-pacific-time-zone-march-2023
INC-0667,2023-03-31,day,night,,NE of RLZ,Iraq,,,bright,10-20,maneuvering quickly; dimmed and disappeared,20 seconds,visual; video,1,military-pilot; military-other,77 EFS; Department of War,2,2,2,unexplained,high,"F-16 flight observed multiple bright objects maneuvering quickly west to east, tracked by targeting pod for 20 seconds before they dimmed and disappeared.",dow-uap-d20-mission-report-southern-united-states-2023; pursue-r1-record-index
INC-0668,2023-09-01,day,morning,07:15-07:30,,United States,ellipsoid,length of two or three Blackhawk helicopters,bronze,1,materializing; disappearing; hovering; slowly moving; disappeared; moved east to west parallel to the ground; vanished; disappearing instantaneously,5 to 10 seconds,visual,unknown,civilian; government-civilian; contractor,FBI,1,4,4,unexplained,high,Ellipsoid bronze metallic object materialized out of a bright light.,pursue-r1-record-index; serial-3_redacted; serial-4-redacted_redacted; 2024-04-30-composite-sketch
INC-0669,2023-10,month,dusk,,Western United States,United States,orb,20 feet or more,"orange, red",multiple,launching smaller orbs; coordinated horizontal motion; changes in altitude; stationary loitering; silent; hovering; stationary; releasing objects; fast movement; vertical alignment; changing direction; flying away; expelled smaller lights; maneuvered in formation; hovered; dipped below horizon; flashed lights; morphed; accelerated instantly; glided; mimicked vehicle; dimmed; disappeared; alternating color; expelled smaller objects; mechanical movement; formation flight; evasive maneuvering; floating; beam across; hatching; falling; static; clustering; moving; darting; appearing; disappearing; moving horizontally; zero resistance; release; moving away; drifting; moving up; side to side; evading,several hours,visual; nvg; video,6,federal-le; civilian,AARO; FBI,2,16,28,partially-explained,high,Six federal law enforcement agents observed luminous orange mother orbs releasing smaller red orbs over a two-day period.,pursue-r3--dow-uap-d077; pursue-r3--dow-uap-d079; pursue-r3--dow-uap-d079; pursue-r3--dow-uap-d079; pursue-r3--dow-uap-d079; pursue-r3--dow-uap-d080; pursue-r3--dow-uap-d080; pursue-r3--dow-uap-d080; pursue-r3--dow-uap-d081; pursue-r3--dow-uap-d081; pursue-r3--dow-uap-d082; pursue-r3--dow-uap-d082; pursue-r3--dow-uap-d082; pursue-r3--dow-uap-d083; pursue-r3--dow-uap-d083; pursue-r3--dow-uap-d083; pursue-r3--dow-uap-d083; pursue-r3--dow-uap-d083; pursue-r3--fbi-uap-d014; pursue-r3--fbi-uap-d015; pursue-r3--fbi-uap-d016; pursue-r3--fbi-uap-d017; pursue-r3--fbi-uap-d018; pursue-r3--fbi-uap-d019; pursue-r3--fbi-uap-d020; pursue-r3--fbi-uap-d021; pursue-r3--fbi-uap-d022; pursue-r3--fbi-uap-d023
INC-0670,2023-10,month,night,,Western United States,United States,undefined,,,1,floating,unknown,visual,,federal-le,AARO,1,1,1,not-assessed,high,"Witness 1 observed a translucent, floating object with one round and one square light spot, appearing to have a vertical orientation.",pursue-r3--dow-uap-d079
INC-0671,2023-10,month,unknown,,,United States,orb,large,fiery,,projected against a ridgeline,,,,federal-le,Department of War,1,1,1,not-assessed,medium,Agents reported observing a large fiery orb projected against a ridgeline.,pursue-r3--dow-uap-d078
INC-0672,2023-10,month,unknown,,,United States,kite-shaped,,red and white lights,,hovering,,,,federal-le,Department of War,1,1,2,not-assessed,medium,Agents reported observing a dark kite-shaped object with red and white lights.,pursue-r3--dow-uap-d078; pursue-r3--dow-uap-d078
INC-0673,2023-10-24,day,night,0241Z,39RYJ74,United Arab Emirates,,,,1,,,ir,,military-pilot,CENTCOM,1,1,2,not-assessed,high,UAP observed by military aircraft during ISR mission.,dow-uap-d23-mission-report-united-arab-emirates-october-2023; dow-uap-d23-mission-report-united-arab-emirates-october-2023
INC-0674,2023-10-27,day,night,0035Z,35S KD 95/53,unknown,seemingly circular,,,,90-degree turns; flying above ocean surface,3 minutes,visual; other,,military-other,CENTCOM,1,1,1,unexplained,high,"A UAP was observed flying just above the ocean surface, performing multiple 90-degree turns at approximately 80 mph before being lost from the sensor feed.",dow-uap-d33-mission-report-greece-october-2023
INC-0675,2023-10-27,day,unknown,,,Aegean Sea,,,,,90-degree turns,,visual,1,military-other,Department of War,1,1,1,unexplained,high,U.S. military operator observed a UAP flying just above the ocean.,pursue-r1-record-index
INC-0676,2023-10-29,day,morning,0811Z,,unknown,circular,small,,1,flying straight above the ocean towards land,,visual,,military-other,CENTCOM,1,1,1,unexplained,high,An unidentified aerial phenomenon was observed flying just above the ocean surface towards land before being lost from the sensor feed.,dow-uap-d35-mission-report-greece-october-2023
INC-0677,2023-10-29,day,unknown,,,Aegean Sea,,,,,,,visual,1,military-other,Department of War,1,1,1,unexplained,high,U.S. military operator observed a UAP flying just above the ocean.,pursue-r1-record-index
INC-0678,2023-10-31,day,unknown,,,Persian Gulf,,,,,,,visual,1,military-other,Department of War,1,1,2,unexplained,high,U.S. military operator observed one UAP.,pursue-r1-record-index; pursue-r1-record-index
INC-0679,2023-11-09,day,night,2153Z,,Syria,bouncy ball,,,1,maintained constant speed; dropped altitude; passed aircraft,7 minutes,visual,1,military-pilot; military-other,CENTCOM; Department of War,2,2,2,unexplained,high,A U.S. military aircraft observed an unidentified aerial phenomenon shaped like a bouncy ball traveling at 424 knots for at least 7 minutes.,dow-uap-d74-mission-report-syria-november-2023; pursue-r1-record-index
INC-0680,2023-12,month,unknown,,Langley Air Force Base,United States,roughly 20 feet long,,,,flying at 100 mph; altitude of 3000 feet,,radar; visual,,military-other,USAF,1,1,1,unexplained,high,Drone swarm incursion over Langley Air Force Base.,hearing-2024-11-13-house-oversight
INC-0681,2024-01-25,day,dawn,0509Z,,unknown,"round diamond shape with straight, non-maneuverable tail",,,1,maintained steady flight path; increased and decreased altitude profile; did not change trajectory,2 minutes,ir,,military-other,CENTCOM,1,1,1,not-assessed,high,"A UAP was observed by a military asset while in transit, appearing as a diamond shape with a non-maneuvering probe at the bottom, visible only via SWIR sensor.",dow-uap-d25-mission-report-greece-january-2024
INC-0682,2024-01-25,day,unknown,,,Mediterranean Sea,diamond,,,,,,ir,1,military-other,Department of War,1,1,1,unexplained,high,U.S. military operator observed a diamond-shaped UAP.,pursue-r1-record-index
INC-0683,2024-04-24,day,unknown,,Southeastern United States,United States,tic-tac,,,,tracking; transiting,,ir,,,Department of War,1,1,2,not-assessed,medium,Tic-tac shaped UAP observed by USCG.,pursue-r2-record-index; pursue-r2-record-index
INC-0684,2024-06-07,day,unknown,0457Z,,,spherical with vertical cylindrical pole,,glowing hot,1,flying straight; moving at 140 knots,,visual,,military-other,CENTCOM,1,1,1,unexplained,high,A glowing hot spherical object with a vertical cylindrical pole attached to the bottom was observed moving at 140 knots over the water.,dow-uap-d27-mission-report-united-arab-emirates-october-2023
INC-0685,2024-06-07,day,unknown,,,Gulf of Oman,,,,,,,visual,1,military-other,Department of War,1,1,1,unexplained,high,"U.S. military operator observed one UAP at 24,000 feet.",pursue-r1-record-index
INC-0686,2024-07-14,day,unknown,,Gulf of Aden,unknown,,,,1,straight flight path at same altitude; speed faster than flying speed; followed the UAP till the distance became too far,,visual; video,1,military-other,CENTCOM; Department of War,2,2,2,unexplained,high,"A U.S. military operator observed one UAP maintaining a straight flight path at the same altitude, with speed faster than the aircraft's flying speed.",dow-uap-d75-mission-report-gulf-of-aden-july-2024; pursue-r1-record-index
INC-0687,2024-09-20,day,evening,,Ayn al Asad Airbase (AAAB) Restricted Operating Zone (ROZ) Raindrop,Iraq,,,,,high rate of speed; moved through sensor field-of-view,,ir,unknown,military-other,CENTCOM; Department of War,2,2,2,unexplained,high,"During a weapons calibration test in Iraq, a U.S. military aircraft crew observed an unidentified object moving at a high rate of speed through their IR sensor field-of-view immediately following the release of an AGM-176 missile.",dow-uap-d28-mission-report-east-china-sea-2024; pursue-r1-record-index
INC-0688,2024-10,month,evening,,Northeastern United States,United States,orbs,,unknown,,hovering; moving; changing shape; changing luminosity,,visual; video; other,,civilian,FBI,1,2,2,not-assessed,high,Repeated observations of plasma orbs near a residence in the northeastern United States.,pursue-r3--fbi-uap-d004; pursue-r3-record-index
INC-0689,2024-10-20,day,afternoon,1559Z,,Syria,ball,,white,,crossed camera feed; halo effect,,video; visual,1,military-other,CENTCOM; Department of War,2,2,2,unexplained,high,"Aircrew observed multiple light/glare phenomena, including a misshapen and uneven ball of white light, crossing the FMV camera feed during an ISR mission.","dow-uap-d32-mission-report,-syria-october-2024; pursue-r1-record-index"
INC-0690,2024-11,day,afternoon,,Northeastern United States,United States,,,white,,erratic movement; pulsating; pulsing; flashing; hovering; quick movement; disappearing; reappearing,less than ten seconds,visual; photo,2,federal-le,FBI,1,1,3,not-assessed,high,FBI agents observed a white pulsating light moving erratically at or below the tree line near a pond.,pursue-r3--fbi-uap-d007; pursue-r3--fbi-uap-d007; pursue-r3--fbi-uap-d007
INC-0691,2025,year,night,,,United States,,,,,high speed; split in two; changed direction,,ir; visual,,government-civilian; military-pilot,ODNI,1,1,1,unexplained,high,Ground team observed a super-hot object low to the ground that split in two and changed direction.,pursue-r2--odni-uap-d001
INC-0692,2025,year,night,,,United States,,,,,approached; split in two; high speed,,nvg; ir; visual,,government-civilian; military-pilot,ODNI,1,1,1,unexplained,high,"Object rose from the ground, approached within ten feet of the helicopter, dropped below, and split in two before speeding away.",pursue-r2--odni-uap-d001
INC-0693,2025,year,night,,,United States,orb,,orange,,swarming,several minutes,radar; visual,,government-civilian; military-pilot,ODNI,1,1,1,unexplained,high,Countless orange orbs swarming in all directions against the mountain backdrop.,pursue-r2--odni-uap-d001
INC-0694,2025,year,night,,,United States,oval,,orange with white or yellow center,,stationary; flared up; formation,10-15 seconds,nvg; visual,,government-civilian; military-pilot,ODNI,1,1,1,unexplained,high,"Two large oval-shaped orbs flared up side-by-side near the helicopter, followed by others forming a T-formation.",pursue-r2--odni-uap-d001
INC-0695,2025,year,night,,,United States,orb,,,,matching speed; formation,10-15 seconds,visual,,government-civilian; military-pilot,ODNI,1,1,1,unexplained,high,"Orbs appeared above fighter jets, matching their speed and flight path in horizontal formation.",pursue-r2--odni-uap-d001
INC-0696,2025,year,night,,,United States,orb,,orange,,flaring; formation,several minutes,visual,,government-civilian; military-pilot,ODNI,1,1,1,unexplained,high,"Orange orbs flared up and down around the helicopter, forming a triangle.",pursue-r2--odni-uap-d001
INC-0697,2025,year,unknown,,,Djibouti,,,white,,,,visual,1,military-other,Department of War,1,1,1,unexplained,high,U.S. military operator observed two white hot UAPs.,pursue-r1-record-index
INC-0698,2025,year,unknown,,Western United States,United States,orb,,,,high-speed; split in two; accelerate,,visual; ir,,government-civilian,Office of the Director of National Intelligence,1,1,1,not-assessed,high,Senior intelligence official observes glowing orbs and high-speed object from helicopter.,pursue-r2-record-index
INC-0699,2025-04-10,day,night,2353Z,,,,,,1,,12 seconds,visual,,military-pilot,Office of the Undersecretary of Defense for Intelligence and Security,1,1,1,not-assessed,high,US aircraft observed one possible UAP for 12 seconds.,dow-uap-d50-email-correspondence-indopacom-april-2025
